[ 5941.758501] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.305069] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.317616] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6142143791930
[ 6142.321075] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.321946] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6142148121820
[ 6142.322262] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6142148438188
[ 6142.337090] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.353112] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.369234] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.385252] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.401266] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.417276] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.433291] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.449318] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.465332] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.481338] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.497354] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.513408] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.529421] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.545432] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.561444] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.577466] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.593477] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.609492] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.625516] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.641541] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.657569] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.673589] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.689611] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.705660] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.721668] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.737679] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.749504] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6142575679801
[ 6142.753691] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.769745] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.785782] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.801803] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.817824] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.833839] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.849926] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.865946] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.882110] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.898134] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.914156] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.930168] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.946182] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.962823] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.979098] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6142.995110] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.011126] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.027150] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.042265] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6142868440330
[ 6143.043174] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.045374] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6142871549783
[ 6143.045716] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6142871892092
[ 6143.059517] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.075547] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.091569] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.107585] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.123597] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.139619] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.155638] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.171671] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.187685] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.203697] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.219711] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.235726] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.251745] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.267755] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.283771] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.299822] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.315849] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.331864] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.347881] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.363899] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.379947] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.395961] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.411980] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.427986] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.444008] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.444035] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6143270210552
[ 6143.460016] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.476032] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.490743] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6143316918421
[ 6143.492055] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.508075] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.524094] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.540104] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.556119] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.572124] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.588146] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.604178] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.620226] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.636242] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.652249] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.668255] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.684262] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.700311] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.716427] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.732440] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.748458] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.764478] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.780495] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.796503] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.812523] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.828540] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.836081] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6143662256948
[ 6143.839040] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6143665215675
[ 6143.841825] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6143668001047
[ 6143.842047] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6143668222194
[ 6143.844556] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.860572] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.876578] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.892593] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.908603] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.921971] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6143748146826
[ 6143.924612] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.940617] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.956629] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.972640] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6143.988654] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.004664] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.020678] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.036701] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.052725] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.068733] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.084778] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.100797] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.116809] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.132827] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.148845] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.164864] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.181064] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.181721] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144007896397
[ 6144.182198] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144008374113
[ 6144.197113] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.213138] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.229200] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.245215] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.261221] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.277252] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.293300] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.309310] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.325322] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.341334] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.357359] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.373366] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.389395] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.405456] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.421477] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.437488] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.453510] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.469523] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.485599] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.501626] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.517653] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.533665] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.549681] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.550628] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144376803614
[ 6144.552417] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144378592342
[ 6144.554061] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144380236730
[ 6144.554320] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144380495311
[ 6144.554385] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144380560764
[ 6144.565698] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.581719] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.597741] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.613754] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.629764] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.645775] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.661782] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.677793] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.693808] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.709833] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.725854] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.741863] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.757874] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.773885] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.789900] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.805909] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.821930] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.837939] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.854038] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.870051] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.886061] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.890927] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6144717102462
[ 6144.902071] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.918107] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.934121] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.950128] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.966143] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.982161] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6144.998189] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.014216] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.030225] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.046240] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.062254] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.078265] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.094275] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.110281] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.126297] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.142314] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.158327] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.174347] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.190365] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.206386] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.217988] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145044163773
[ 6145.222397] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.229279] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145055454705
[ 6145.229498] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145055673509
[ 6145.234944] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145061118970
[ 6145.235385] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145061560233
[ 6145.235645] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145061821213
[ 6145.238403] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.254434] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.270454] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.286463] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.302486] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.318607] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.334622] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.350635] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.366668] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.382674] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.398693] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.414709] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.430720] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.446739] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.462755] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.479658] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.497885] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.513895] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.529907] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.545918] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.561934] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.577951] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.594043] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.610049] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.626059] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.642077] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.658097] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.660985] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145487160139
[ 6145.674114] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.690135] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.706141] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.722160] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.738165] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.754183] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.770196] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.786213] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.802226] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.818246] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.834264] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.850317] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.866335] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.882340] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.898353] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.914391] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.930785] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.946794] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.962805] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.978833] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.994816] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145820991824
[ 6145.994843] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6145.998425] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145824600523
[ 6145.998492] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145824667512
[ 6145.998891] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6145825066961
[ 6146.010860] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.026872] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.042879] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.058897] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.074915] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.090933] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.106941] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.122951] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.138993] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.155009] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.171029] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.187039] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.203062] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.219073] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.235086] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.251233] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.267250] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.283261] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.299275] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.315292] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.331316] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.347339] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.363361] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.379378] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.395398] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.411418] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.411680] DUALPI2: dualpi2_qdisc_enqueue - skb_qdelay: 6146237855037
[ 6146.427441] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.443459] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
[ 6146.459468] DUALPI2: calculate_probability - qdelay_c: 0, qdelay_l: 0
